0,1,2,3,4,5,6,7,8,9
1.3616336633663368e-05,4.848707370737074e-05,4.293151815181518e-05,3.7375962596259626e-05,3.182040704070407e-05,2.6264851485148518e-05,2.070929592959296e-05,1.5153740374037403e-05,9.598184818481849e-06,4.042629262926293e-06
1.3740099009900992e-05,4.8473322332233226e-05,4.291776677667767e-05,3.7362211221122114e-05,3.180665566556656e-05,2.6251100110011e-05,2.0695544554455447e-05,1.513998899889989e-05,9.584433443344334e-06,4.028877887788779e-06
1.3863861386138615e-05,4.8459570957095714e-05,4.290401540154015e-05,3.73484598459846e-05,3.179290429042904e-05,2.623734873487349e-05,2.0681793179317932e-05,1.5126237623762376e-05,9.57068206820682e-06,4.015126512651265e-06
1.398762376237624e-05,4.8445819581958196e-05,4.289026402640264e-05,3.7334708470847084e-05,3.1779152915291535e-05,2.6223597359735973e-05,2.0668041804180417e-05,1.5112486248624863e-05,9.556930693069307e-06,4.001375137513751e-06
1.411138613861386e-05,4.8432068206820684e-05,4.287651265126513e-05,3.732095709570957e-05,3.176540154015402e-05,2.6209845984598464e-05,2.0654290429042905e-05,1.509873487348735e-05,9.543179317931794e-06,3.987623762376238e-06
1.4235148514851484e-05,4.8418316831683166e-05,4.286276127612762e-05,3.730720572057206e-05,3.1751650165016505e-05,2.6196094609460946e-05,2.064053905390539e-05,1.5084983498349836e-05,9.529427942794279e-06,3.973872387238724e-06
1.435891089108911e-05,4.840456545654566e-05,4.28490099009901e-05,3.729345434543455e-05,3.173789878987899e-05,2.618234323432343e-05,2.062678767876788e-05,1.5071232123212323e-05,9.515676567656765e-06,3.96012101210121e-06
1.4482673267326733e-05,4.839081408140814e-05,4.283525852585259e-05,3.727970297029703e-05,3.1724147414741475e-05,2.616859185918592e-05,2.0613036303630364e-05,1.505748074807481e-05,9.501925192519252e-06,3.946369636963697e-06
1.4606435643564356e-05,4.837706270627063e-05,4.2821507150715075e-05,3.726595159515951e-05,3.1710396039603964e-05,2.6154840484048404e-05,2.0599284928492852e-05,1.5043729372937296e-05,9.488173817381739e-06,3.932618261826183e-06
1.473019801980198e-05,4.836331133113311e-05,4.280775577557756e-05,3.725220022002201e-05,3.1696644664466445e-05,2.6141089108910893e-05,2.0585533553355337e-05,1.502997799779978e-05,9.474422442244225e-06,3.918866886688669e-06
1.4853960396039603e-05,4.83495599559956e-05,4.2794004400440045e-05,3.723844884488449e-05,3.1682893289328933e-05,2.6127337733773378e-05,2.0571782178217822e-05,1.5016226622662266e-05,9.46067106710671e-06,3.905115511551155e-06
