0,1,2,3,4,5,6,7,8,9
1.7336633663366337e-06,1.980737073707371e-05,1.7585148514851487e-05,1.5362926292629262e-05,1.3140704070407043e-05,1.091848184818482e-05,8.696259625962596e-06,6.474037403740374e-06,4.2518151815181525e-06,2.02959295929593e-06
1.7831683168316832e-06,1.9801870187018704e-05,1.757964796479648e-05,1.535742574257426e-05,1.3135203520352035e-05,1.0912981298129814e-05,8.69075907590759e-06,6.468536853685369e-06,4.246314631463146e-06,2.0240924092409242e-06
1.8326732673267327e-06,1.97963696369637e-05,1.7574147414741477e-05,1.5351925192519252e-05,1.3129702970297032e-05,1.0907480748074808e-05,8.685258525852585e-06,6.4630363036303635e-06,4.240814081408141e-06,2.018591859185919e-06
1.8821782178217823e-06,1.9790869086908693e-05,1.7568646864686468e-05,1.534642464246425e-05,1.3124202420242025e-05,1.0901980198019803e-05,8.67975797579758e-06,6.457535753575358e-06,4.235313531353136e-06,2.013091309130913e-06
1.931683168316832e-06,1.9785368536853688e-05,1.7563146314631466e-05,1.534092409240924e-05,1.3118701870187021e-05,1.0896479647964798e-05,8.674257425742574e-06,6.452035203520353e-06,4.22981298129813e-06,2.007590759075908e-06
1.9811881188118816e-06,1.9779867986798682e-05,1.7557645764576457e-05,1.533542354235424e-05,1.3113201320132014e-05,1.0890979097909792e-05,8.668756875687569e-06,6.4465346534653475e-06,4.224312431243124e-06,2.002090209020902e-06
2.030693069306931e-06,1.9774367436743677e-05,1.7552145214521455e-05,1.532992299229923e-05,1.310770077007701e-05,1.0885478547854787e-05,8.663256325632564e-06,6.441034103410342e-06,4.218811881188119e-06,1.9965896589658967e-06
2.0801980198019802e-06,1.9768866886688672e-05,1.7546644664466447e-05,1.5324422442244225e-05,1.3102200220022003e-05,1.087997799779978e-05,8.657755775577558e-06,6.435533553355337e-06,4.2133113311331134e-06,1.9910891089108914e-06
2.12970297029703e-06,1.9763366336633666e-05,1.7541144114411445e-05,1.531892189218922e-05,1.3096699669966996e-05,1.0874477447744776e-05,8.652255225522553e-06,6.4300330033003314e-06,4.207810781078108e-06,1.9855885588558856e-06
2.1792079207920793e-06,1.975786578657866e-05,1.7535643564356436e-05,1.5313421342134214e-05,1.3091199119911993e-05,1.086897689768977e-05,8.646754675467548e-06,6.424532453245324e-06,4.202310231023103e-06,1.9800880088008803e-06
