0,1,2,3,4,5,6,7,8,9
5.947430947430948e-06,4.9339174339174346e-05,4.3783618783618783e-05,3.8228063228063234e-05,3.267250767250767e-05,2.7116952116952116e-05,2.1561396561396564e-05,1.6005841005841008e-05,1.045028545028545e-05,4.894729894729895e-06
6.318681318681319e-06,4.92979242979243e-05,4.374236874236875e-05,3.8186813186813185e-05,3.2631257631257636e-05,2.7075702075702077e-05,2.152014652014652e-05,1.5964590964590965e-05,1.0409035409035411e-05,4.853479853479854e-06
6.68993168993169e-06,4.9256674256674254e-05,4.3701118701118705e-05,3.814556314556315e-05,3.259000759000759e-05,2.7034452034452034e-05,2.1478896478896478e-05,1.5923340923340922e-05,1.0367785367785368e-05,4.812229812229812e-06
7.0611820611820616e-06,4.921542421542422e-05,4.365986865986866e-05,3.8104313104313106e-05,3.254875754875755e-05,2.6993201993201995e-05,2.143764643764644e-05,1.5882090882090883e-05,1.0326535326535327e-05,4.770979770979771e-06
7.432432432432433e-06,4.9174174174174175e-05,4.3618618618618626e-05,3.8063063063063064e-05,3.250750750750751e-05,2.6951951951951955e-05,2.13963963963964e-05,1.5840840840840844e-05,1.0285285285285286e-05,4.72972972972973e-06
7.803682803682804e-06,4.913292413292413e-05,4.357736857736858e-05,3.802181302181302e-05,3.2466257466257465e-05,2.6910701910701913e-05,2.1355146355146353e-05,1.57995907995908e-05,1.0244035244035243e-05,4.688479688479689e-06
8.174933174933175e-06,4.9091674091674097e-05,4.3536118536118534e-05,3.7980562980562985e-05,3.242500742500742e-05,2.6869451869451873e-05,2.1313896313896314e-05,1.5758340758340758e-05,1.0202785202785204e-05,4.647229647229647e-06
8.546183546183546e-06,4.9050424050424054e-05,4.34948684948685e-05,3.793931293931294e-05,3.2383757383757386e-05,2.682820182820183e-05,2.1272646272646275e-05,1.571709071709072e-05,1.0161535161535161e-05,4.6059796059796055e-06
8.917433917433919e-06,4.900917400917401e-05,4.3453618453618455e-05,3.78980628980629e-05,3.2342507342507344e-05,2.6786951786951784e-05,2.1231396231396232e-05,1.567584067584068e-05,1.012028512028512e-05,4.5647295647295645e-06
9.28868428868429e-06,4.896792396792397e-05,4.341236841236841e-05,3.785681285681286e-05,3.23012573012573e-05,2.6745701745701745e-05,2.119014619014619e-05,1.5634590634590633e-05,1.007903507903508e-05,4.5234795234795235e-06
9.65993465993466e-06,4.8926673926673926e-05,4.3371118371118377e-05,3.7815562815562814e-05,3.2260007260007265e-05,2.6704451704451706e-05,2.114889614889615e-05,1.5593340593340594e-05,1.0037785037785038e-05,4.4822294822294825e-06
1.0031185031185033e-05,4.888542388542389e-05,4.3329868329868334e-05,3.777431277431278e-05,3.221875721875722e-05,2.6663201663201663e-05,2.110764610764611e-05,1.5552090552090555e-05,9.996534996534997e-06,4.4409794409794414e-06
1.0402435402435402e-05,4.884417384417385e-05,4.328861828861829e-05,3.7733062733062735e-05,3.217750717750718e-05,2.6621951621951624e-05,2.1066396066396068e-05,1.551084051084051e-05,9.955284955284956e-06,4.3997293997293996e-06
1.0773685773685775e-05,4.8802923802923804e-05,4.324736824736825e-05,3.769181269181269e-05,3.213625713625714e-05,2.6580701580701584e-05,2.1025146025146025e-05,1.546959046959047e-05,9.914034914034914e-06,4.3584793584793585e-06
